Price,Close,High,Low,Open,Volume
Ticker,ROST,ROST,ROST,ROST,ROST
Date,,,,,
2015-01-02,42.29118728637695,43.00859719251254,42.02046318963156,42.792018603596205,1815200
2015-01-05,42.25959014892578,42.52128474952964,41.966308096760635,42.295683700540884,3050400
2015-01-06,42.340797424316406,42.895777443493216,41.90764388265569,42.35433637701691,3519400
2015-01-07,43.16650390625,43.18003941841145,42.4536037649574,42.530310737870295,2605400
2015-01-08,43.73953628540039,43.74855881348953,43.11236559003177,43.27479863482931,3318200
2015-01-09,42.95444107055664,43.78014178831807,42.760424018444375,43.775628803180844,3018400
2015-01-12,43.23870086669922,43.36503691208929,42.71981772964796,43.07175483963431,2091800
2015-01-13,42.80104064941406,44.1185502374501,42.61153655299783,43.68539654175604,3035000
2015-01-14,41.79484939575195,42.11069293203775,41.226337226755426,41.424863810456294,4475600
2015-01-15,41.12254333496094,42.33176463653379,41.08644635463995,41.515090250557236,3435000
2015-01-16,41.91667556762695,41.97081761621935,40.49538827129667,40.97366139332319,4099200
2015-01-20,41.424861907958984,42.097155486411914,41.086460347593615,42.02044851650609,2866600
2015-01-21,41.58729553222656,41.66851204558175,41.11804494866309,41.38876895477955,2511000
2015-01-22,42.53031921386719,42.76494283702169,41.29402273995458,41.59181783645016,3201000
2015-01-23,42.715309143066406,42.94091023089381,42.41751749718191,42.638605599380945,2115800
2015-01-26,42.96797561645508,43.035653174572985,42.43555702406918,42.70176459906279,1808400
2015-01-27,42.56190872192383,42.74239030893344,41.5106066618128,41.85803087682634,2930600
2015-01-28,42.25959014892578,43.310888420990295,42.24154165191882,42.81456680169479,2098400
2015-01-29,42.246070861816406,42.688250638344414,41.889620625382705,42.209977293398126,2899200
2015-01-30,41.37974548339844,42.37690174276978,41.185728436581456,42.15581367066637,6169400
2015-02-02,41.44291305541992,41.57827506518482,40.36002730449747,41.51510704526758,2565800
2015-02-03,42.67919921875,42.69273817153529,41.483516569260104,41.682043125598945,2720600
2015-02-04,42.746891021728516,43.031150581323054,42.31373736783124,42.34532138085294,3307400
2015-02-05,42.83262252807617,43.243214716488886,42.53934042641029,42.57995041212988,2042000
2015-02-06,42.855167388916016,43.152958918273235,42.69273439384914,43.04015841849891,1616200
2015-02-09,42.6927490234375,42.95444365636669,42.42202497729126,42.6386035257284,1374600
2015-02-10,43.017608642578125,43.180041681827554,42.787498038973936,43.03565714053906,1399200
2015-02-11,42.78297805786133,43.392100134241396,42.71981004652701,43.171012094571275,1469800
2015-02-12,43.16650390625,43.19808791542631,42.620549780545815,42.868712311501724,1652600
2015-02-13,43.39661407470703,43.45075956092872,42.86419550858862,43.16199051921011,1492400
2015-02-17,43.69892883300781,43.88843291544349,43.152974628429234,43.18907162767393,2290800
2015-02-18,43.63124465942383,43.8568457247619,43.27028502032235,43.71697416582,1469200
2015-02-19,43.730506896972656,43.915501411132716,43.33345028650068,43.6177063714796,1648800
2015-02-20,44.18170928955078,44.21780628412171,43.541003126711686,43.8252592135603,2062200
2015-02-23,44.59680938720703,44.605835356034675,44.086952305196704,44.27645634179539,2562600
2015-02-24,44.249393463134766,45.09765224191494,44.21780945122271,44.66901158848009,2960800
2015-02-25,44.42535400390625,44.52913199140242,43.69891841862852,43.7620864310528,5009600
2015-02-26,44.69157028198242,44.98484889896956,44.24036817289587,44.30804573533973,3157800
2015-02-27,47.74169921875,47.931206741263345,46.68137483632213,47.25440350451373,8778000
2015-03-02,47.822914123535156,48.26960672317334,47.5521935264933,47.56121949708755,5623200
2015-03-03,47.619873046875,47.935713159811634,47.27244548024565,47.85449663899949,3619200
2015-03-04,47.43037414550781,47.80938232231557,47.11904354141613,47.642436277350576,2458200
2015-03-05,47.459754943847656,47.9029252203285,47.441669459193484,47.554722713895465,3284200
2015-03-06,47.21104431152344,47.80796541471035,47.11155688597364,47.26530767083288,1853800
2015-03-09,47.68585968017578,47.69038277622691,47.292436576512685,47.38740089291797,2299200
2015-03-10,47.44618225097656,47.66776908226115,47.06180193054173,47.260776734107964,1744000
2015-03-11,47.50498580932617,47.889366240340316,47.38740944156598,47.405498378922324,1751800
2015-03-12,48.06119155883789,48.119981450145765,47.52305704671131,47.7310780388778,2577200
2015-03-13,47.95267868041992,48.37323701144363,47.577340970451104,48.15165355319611,1801800
2015-03-16,48.31896209716797,48.54959171103702,48.17877716036112,48.2646987410423,1905000
2015-03-17,48.10642623901367,48.2511342867014,47.79892120641325,47.921020670153766,1535000
2015-03-18,47.835086822509766,48.06119330471116,47.16581356725586,47.97979483311421,2769000
2015-03-19,48.26922607421875,48.30540395080498,47.7446606641672,47.75370340825766,1951200
2015-03-20,48.594818115234375,48.91588899431385,48.27827033307491,48.52698546188247,4180600
2015-03-23,48.10642623901367,48.888756385961464,48.092860398622946,48.77118001905518,3360600
2015-03-24,48.2239990234375,49.25052457149542,48.21495628055279,49.25052457149542,2453600
2015-03-25,47.41001510620117,48.228523083140246,47.351228650997115,48.13355875545132,2721000
2015-03-26,46.9261474609375,47.369317775357594,46.80405145345595,47.242698671269515,2505600
2015-03-27,47.08894348144531,47.4416725572432,46.80857359954698,46.83118218189685,1737600
2015-03-30,47.817012786865234,48.01598765722679,47.11156144665564,47.324102158157814,1669200
2015-03-31,47.645172119140625,48.35966963957593,47.63612592514862,47.749179199263864,1976400
2015-04-01,47.03919219970703,47.60898151494382,46.71360175539721,47.4823624338048,2968400
2015-04-02,46.993980407714844,47.28791958699079,46.772396974155,47.165823578734674,2119200
2015-04-06,47.00755310058594,47.40550285981663,46.731702817523704,46.80858167108295,1574000
2015-04-07,46.49654769897461,47.18843314375283,46.49202460224526,46.84023059805501,1966400
2015-04-08,47.0301628112793,47.369322639245254,46.56890696329496,46.76335873599992,2304800
2015-04-09,46.88544845581055,47.369316274018004,46.482979123381526,47.143209752423644,2096600
2015-04-10,46.78596115112305,47.04372244837982,46.577943564750186,47.00302493044482,2179600
2015-04-13,47.116085052490234,47.63612736909421,46.76335937857677,46.84023477927848,1961200
2015-04-14,46.939720153808594,47.43715386312279,46.8447523687457,46.93067395993971,2884800
2015-04-15,46.740745544433594,47.373844564330184,46.72717970366851,47.02111890398965,2644800
2015-04-16,46.78596115112305,47.01659076975649,46.66386514720635,46.90806060515146,2138200
2015-04-17,45.40218734741211,46.54176262594295,45.212258709342215,46.41062043771998,3289200
2015-04-20,46.256866455078125,46.38348553832768,45.442881705457744,45.73229773863138,2088000
2015-04-21,46.85831069946289,47.025627295669295,46.42870629408874,46.75882329084759,2347600
2015-04-22,46.989463806152344,47.09799398164751,46.492026647399335,46.80857788025235,2394400
2015-04-23,47.26079177856445,47.509506912084326,46.695525406775474,46.75431186740116,1681200
2015-04-24,47.202003479003906,47.47785375386168,47.12965117500358,47.202003479003906,1651600
2015-04-27,46.342796325683594,47.29696271680421,46.333750132339205,47.21556767737595,2122400
2015-04-28,46.04886245727539,46.59603991394237,45.79110111900892,46.20261326075154,2381400
2015-04-29,45.112770080566406,45.92223176878805,44.69221185037552,45.86344187041112,2973600
2015-04-30,44.71481704711914,45.479058067302354,44.51584568721545,45.11276666714881,2889600
2015-05-01,45.990074157714844,46.07147265950299,44.832409643494515,44.832409643494515,2341000
2015-05-04,45.800132751464844,46.13929250637808,45.610204116740185,45.94936387165341,1661400
2015-05-05,45.46549987792969,45.94032150427316,45.18964964495846,45.57855313897981,1922600
2015-05-06,45.76395797729492,45.84083681569153,45.27557051928171,45.46097607044606,2124600
2015-05-07,45.59665298461914,46.05790888201863,45.47455350140784,45.81371336570859,2418000
2015-05-08,46.374446868896484,46.758827248260076,45.92223384608955,45.92223384608955,1984800
2015-05-11,46.1302604675293,46.758836416469656,46.11217152905686,46.48298614246133,1983800
2015-05-12,46.15737533569336,46.48296920936354,45.73681715722121,46.06693412638986,1747800
2015-05-13,45.78205490112305,46.49655245248172,45.66448197503537,46.21617907850101,2106800
2015-05-14,44.9318962097168,46.279489385166464,44.7645761120456,46.008162201193116,5066800
2015-05-15,45.4383659362793,45.542372999202826,44.80526701590744,45.06302830025958,3748400
2015-05-18,46.28400802612305,46.347317581284194,45.16704116703254,45.50620097687239,2654000
2015-05-19,46.568912506103516,47.37385137493165,46.40159239568485,47.14774479604228,3517000
2015-05-20,45.64186096191406,46.47393127570091,45.63281821942142,46.40610208172711,2650800
2015-05-21,45.922237396240234,46.13025498879944,45.3117470081659,45.52428769733408,4253200
2015-05-22,43.87822723388672,46.54176155191035,43.56167951107513,46.54176155191035,7419400
2015-05-26,43.21800231933594,44.09981641268047,43.05972843721152,43.97772040364502,4114000
2015-05-27,43.661155700683594,43.94152548307164,43.14563328455853,43.335561869423444,2765400
2015-05-28,43.83754348754883,43.98225155629824,43.543604252557444,43.62952585435358,2597400
2015-05-29,43.71543502807617,43.96867668396307,43.5209832771812,43.89632093939201,3848600
2015-06-01,43.64760208129883,43.968676382995376,43.3039226472742,43.77874427985235,2569400
2015-06-02,43.855628967285156,44.19930844712907,43.51194603732901,43.65665409466125,2047200
2015-06-03,44.39827346801758,44.448017175135696,43.75613182172554,44.077202644871555,1858000
2015-06-04,44.25358200073242,44.5656101984744,44.068172941171895,44.068172941171895,2677000
2015-06-05,44.24223327636719,44.559546455696186,43.97478700565766,44.10624487815468,2412000
2015-06-08,44.23316955566406,44.66380467864463,44.09717769660881,44.21050309301597,2662000
2015-06-09,44.19690704345703,44.450754838756836,43.94758977420413,44.18330854848266,2770400
2015-06-10,44.34649658203125,44.496086940806904,44.042785338517106,44.269436139662005,1952600
2015-06-11,44.360103607177734,44.72274634211229,44.24224419956139,44.47796301479408,1548600
2015-06-12,43.997440338134766,44.49607473055576,43.76172509133051,43.95211088202808,1893400
2015-06-15,44.14250564575195,44.178770601375355,43.399091347554844,43.71640452163482,1900900
2015-06-16,44.57769012451172,44.58675809575575,43.934002502894145,44.00653243917553,1588200
2015-06-17,44.813392639160156,44.96751351000479,44.351023109793324,44.468882484120456,2120200
2015-06-18,45.475215911865234,45.565874847577895,44.96751687999085,44.994717327438025,1857000
2015-06-19,45.75625991821289,46.00104317211944,45.18509899243095,45.43894675570453,3949100
2015-06-22,45.611209869384766,46.03731103691088,45.55681243040794,45.99198156697196,1559500
2015-06-23,45.819725036621094,45.87411901342828,45.43894990688765,45.52054433051505,1689300
2015-06-24,45.402687072753906,45.964780053196854,45.20323327455109,45.20323327455109,1715100
2015-06-25,45.1397819519043,45.5840156598928,45.1397819519043,45.56588317775201,1477000
2015-06-26,45.574951171875,45.84693148729437,45.19417596355402,45.357364844489105,1925100
2015-06-29,44.015586853027344,45.32109773921301,43.970257382460765,45.24856781957295,1996500
2015-06-30,44.06997299194336,44.66833084186991,43.770792337772065,44.496077514520884,2317700
2015-07-01,44.777122497558594,44.876849382867086,44.26035905406553,44.387282923215956,1925300
2015-07-02,44.70460510253906,45.738132198706886,44.3963598757507,45.62934078290416,2014900
2015-07-06,45.212303161621094,45.448021943608175,44.29663539976173,44.29663539976173,2442800
2015-07-07,45.84693145751953,45.90132890393502,44.92219561896037,45.348300303171634,3027500
2015-07-08,45.48428726196289,45.91039193240648,45.31203387483881,45.70187358217715,2439200
2015-07-09,45.62027359008789,46.2367640541499,45.57494412093385,45.95571581192795,2495400
2015-07-10,46.109832763671875,46.236756640318305,45.783455104628906,46.06450330178619,2092800
2015-07-13,47.51506805419922,47.54226504034659,46.36368170893701,46.46340860269917,3138200
2015-07-14,47.533203125,47.58760055867957,46.99830713160873,47.58760055867957,2546500
2015-07-15,47.433475494384766,47.82331511703582,47.21589267985461,47.469740449611955,2020300
2015-07-16,48.01371765136719,48.04998261921325,47.43349199950087,47.7870667899558,1827200
2015-07-17,47.388153076171875,47.886784180234386,47.19776722054351,47.83238673930472,1757800
2015-07-20,47.895851135253906,47.98651007646638,47.487878982963935,47.65106784387992,1482200
2015-07-21,47.92305374145508,48.249431501531305,47.5332140234104,47.99558021124017,1703300
