Price,Close,High,Low,Open,Volume
Ticker,PLTK,PLTK,PLTK,PLTK,PLTK
Date,,,,,
2021-01-19,29.365407943725586,30.788361009737432,29.00287067729476,30.715852173486624,8899200
2021-01-20,29.002870559692383,30.090478897163166,28.640335023437387,29.945464682661168,3792600
2021-01-21,28.1055965423584,29.24667902082928,27.23550946215053,29.24667902082928,3894800
2021-01-22,27.40771484375,28.196231215972528,27.190193503169358,27.24457340613803,3625200
2021-01-25,27.453031539916992,28.445472932360076,26.746085920755288,28.005897605505762,2914200
2021-01-26,27.96964454650879,28.096531555185045,27.126748323260305,27.453031178377355,5997800
2021-01-27,26.64638900756836,27.398650950775462,26.07539571062805,27.190193217662802,4441900
2021-01-28,26.446990966796875,27.1448729043544,26.292913158877756,26.510434464991985,3707200
2021-01-29,26.410736083984375,27.172061506262395,26.19321478172003,26.474179581056603,1604500
2021-02-01,26.283849716186523,26.446991128948866,26.12070830342418,26.374484026466234,1112800
2021-02-02,26.274789810180664,27.024332498152507,26.147902795154504,26.3291697125196,1138100
2021-02-03,26.67357635498047,26.727956250307574,25.839743802240104,26.28385002627384,1587700
2021-02-04,27.108619689941406,27.588980342665515,26.564815536211533,26.945478270951867,1135900
2021-02-05,28.096532821655273,28.234296853688353,26.99986253162112,27.090495125500432,1460600
2021-02-08,29.2747745513916,29.909213096434723,28.205295050359368,28.268738559122486,2039200
2021-02-09,31.06932258605957,31.26871841857869,29.365406506499347,29.568425706206703,3434900
2021-02-10,30.733980178833008,31.803461339360265,30.181112389037022,31.7218906251705,1888400
2021-02-11,30.543649673461914,31.26872076790194,29.41072500795822,31.17808817762632,1506700
2021-02-12,30.643348693847656,31.721891769336853,30.2264297743891,30.733981287366746,813300
2021-02-16,30.570838928222656,31.61313100921814,29.963592963710163,31.309504569550178,1366500
2021-02-17,29.709814071655273,30.52642702128595,28.453627545825697,30.425823259903883,2207700
2021-02-18,29.510425567626953,29.737010520966624,28.568737173901074,29.129761048162063,988300
2021-02-19,29.329153060913086,30.298936257227087,29.20226605689616,29.510421691256504,538300
2021-02-22,28.1055965423584,29.301966493732454,27.74306097923259,28.422815808358205,1708300
