Price,Close,High,Low,Open,Volume
Ticker,WOR,WOR,WOR,WOR,WOR
Date,,,,,
2015-01-02,14.760947227478027,15.087319261163193,14.726331154137064,14.904354488666364,599816
2015-01-05,14.23182487487793,14.711494595001055,14.053803107307939,14.711494595001055,797051
2015-01-06,13.811495780944824,14.310944981984692,13.771935220982776,14.212044347007836,927135
2015-01-07,13.227978706359863,14.132920815335662,13.030177470160444,13.994459644024817,1802204
2015-01-08,13.346662521362305,13.440617129323302,13.129080208491546,13.401056569723481,1964729
2015-01-09,12.980729103088379,13.440617761589154,12.96589408377265,13.406003226471315,919512
2015-01-12,12.753255844116211,13.04006950575113,12.515894027132079,13.020288461919527,935570
2015-01-13,12.50600528717041,12.896663341264958,12.367544853443167,12.847213787377452,773532
2015-01-14,12.056007385253906,12.327985308550907,11.87798637582937,12.224139400999784,962333
2015-01-15,11.957109451293945,12.169745032929185,11.902713092849208,12.164800535284778,1470505
2015-01-16,12.684026718139648,12.728531774442013,11.897765368966681,11.922490145269684,2588388
2015-01-20,12.802705764770508,12.881826108292803,12.441717811017757,12.743364933432671,1253157
2015-01-21,12.906553268432617,13.089519516101182,12.748311796566917,12.792816851969029,1164109
2015-01-22,13.598860740661621,13.776884061789705,12.941170695262393,13.049961874920198,1934884
2015-01-23,14.048858642578125,14.187319847685318,13.381278160066293,13.524683861835658,2012902
2015-01-26,14.380170822143555,14.429621893461556,13.836216686926456,14.038963937531605,1396542
2015-01-27,14.691713333129883,14.958745215638707,13.984572299732537,14.24665968566297,1418926
2015-01-28,14.622485160827637,14.884572590295873,14.43951886889691,14.84501202152712,1189575
2015-01-29,15.027976989746094,15.082372575779686,14.508748203801572,14.622483872833,1910392
2015-01-30,14.80049991607666,14.988410616034743,14.691708786169071,14.835114441125725,1217473
2015-02-02,14.568085670471191,14.93896418231389,14.34061437326062,14.889513102125614,1162974
2015-02-03,14.998311996459961,15.013147022202672,14.60765376880647,14.795566134690484,1421845
2015-02-04,14.785666465759277,14.93896265689076,14.67193082876758,14.854897053039828,849279
2015-02-05,15.215888023376465,15.255448585361247,14.696657750879014,14.7906138943608,975795
2015-02-06,15.408738136291504,15.65598886440997,15.151595359638453,15.151595359638453,829815
2015-02-09,15.092262268066406,15.487864839398814,15.092262268066406,15.35434813015297,777911
2015-02-10,15.116988182067871,15.205999842708911,14.849956259858434,15.107099187440854,612143
2015-02-11,14.815340995788574,15.057648889746174,14.775780429641001,15.032921814815078,795915
2015-02-12,15.230720520019531,15.26039055412932,14.879621546722202,14.988412691695665,436480
2015-02-13,15.393906593322754,15.468083212721384,15.235665892347269,15.32962202567167,433885
2015-02-17,15.210944175720215,15.423578954514092,15.186218632192862,15.408745464225685,373871
2015-02-18,15.161490440368652,15.339512180870726,15.102150370153428,15.141709397059309,355542
2015-02-19,15.210944175720215,15.285119276445599,14.859845129287828,15.008196860595268,298124
2015-02-20,15.39885425567627,15.418633771704066,15.003250166410933,15.225776988542496,350839
2015-02-23,15.141711235046387,15.388963597431255,14.993361041500737,15.255448423240171,386523
2015-02-24,13.148859024047852,13.984570637881442,13.000508845759095,13.851055477421559,2901920
2015-02-25,13.11424732208252,13.376334733418943,12.866994931775947,13.208201945319335,1580152
2015-02-26,13.138967514038086,13.287319211025858,13.054901909378156,13.079627447185503,619280
2015-02-27,13.351604461669922,13.504900644612862,13.074682127339939,13.084572647810644,933137
2015-03-02,13.415887832641602,13.524677416359832,13.20819459410485,13.326876226146434,768017
2015-03-03,13.331826210021973,13.52962901153941,13.321937217338508,13.366442273983727,434696
2015-03-04,13.188423156738281,13.316993856061044,13.114248047486083,13.158753113037402,532827
2015-03-05,13.109297752380371,13.396109067880367,12.970835059918628,13.193363348972602,768179
2015-03-06,12.758200645446777,13.223034477811858,12.659299260422609,12.946112129600479,763962
2015-03-09,12.881826400756836,12.965892006697915,12.713695188874675,12.802706055438222,494872
2015-03-10,12.46644401550293,12.79281671302506,12.426884221662354,12.763146676412568,531205
2015-03-11,12.80512523651123,12.815086885057482,12.476405472638227,12.501308823574735,559914
2015-03-12,13.268321990966797,13.318128696213138,12.944583029440624,12.959524732842857,470542
2015-03-13,13.009329795837402,13.233455318578079,12.869872117353136,13.14878516303444,393822
2015-03-16,12.705514907836914,12.994388882836075,12.610883857795384,12.984428773945368,676861
2015-03-17,13.173689842224121,13.21851495129676,12.675630506653174,12.675630506653174,657883
2015-03-18,13.602025985717773,13.841094840489008,12.994391426661055,13.029256437179116,850901
2015-03-19,13.457586288452148,13.547238064429404,13.283265873213006,13.392839410041542,496656
2015-03-20,13.895881652832031,13.930745122589924,13.522335892070227,13.567161013555548,1599779
2015-03-23,14.199694633483887,14.24451974626008,13.811208781898456,13.865995544466614,671508
2015-03-24,14.329191207885742,14.344132911883454,14.030355587073089,14.194714331047923,534287
2015-03-25,12.899757385253906,14.364053503208876,12.770261343746368,14.359073449233728,2487175
2015-03-26,12.999370574951172,13.532294957193336,12.735398411071312,12.869874520252463,1210985
2015-03-27,13.148788452148438,13.203576759223205,12.800146865228317,12.949564688194084,801592
2015-03-30,13.462564468383789,13.61198148900254,13.178670588349954,13.203573938739149,612629
2015-03-31,13.253381729125977,13.343031959290567,12.954544546860307,13.323110199540164,1074413
2015-04-01,13.69665241241455,13.74645911597398,13.094001160838541,13.1487863775523,810513
2015-04-02,13.66179370880127,13.831134094483907,13.527318335919732,13.656812112196064,343540
2015-04-06,13.78132152557373,13.811204925747612,13.60201958367244,13.706611484281023,609061
2015-04-07,13.656807899475098,13.806226475222209,13.597042626377954,13.78630471752316,455944
2015-04-08,13.582098007202148,13.746458269801,13.3978159889208,13.736496621530652,567213
2015-04-09,13.85105037689209,13.861012025301427,13.502409632005698,13.522331387966151,378575
2015-04-10,13.965606689453125,14.144908672039392,13.751441245705884,13.975566797865772,372249
2015-04-13,13.761401176452637,13.940703156724036,13.65182765846132,13.940703156724036,417178
2015-04-14,13.776346206665039,13.955648230237099,13.696656075997744,13.791289454416527,376142
2015-04-15,14.134943962097168,14.23953586379093,13.811205069043877,13.816185122171857,537855
2015-04-16,13.69167423248291,14.159851762934617,13.68669417778863,14.159851762934617,410690
2015-04-17,13.228477478027344,13.602023160135516,13.118903954673607,13.602023160135516,499089
2015-04-20,13.706612586975098,13.716574234787139,13.268320114400966,13.313145218267957,334943
2015-04-21,13.447620391845703,13.821164418293291,13.422717045853748,13.65182413092069,304936
2015-04-22,13.472529411315918,13.691674942099866,13.203577167573728,13.487471117031674,297799
2015-04-23,13.751441955566406,13.84109218105818,13.432683030164934,13.437663084628332,388956
2015-04-24,13.582098007202148,13.940701936352697,13.427699392873645,13.786303322024194,429506
2015-04-27,13.58708381652832,13.945686316060442,13.492451980750374,13.686695707557169,429019
2015-04-28,14.224596977233887,14.284363790023876,13.616964118532891,13.616964118532891,458215
2015-04-29,13.865995407104492,14.040315802015607,13.71657682513895,14.040315802015607,401283
2015-04-30,13.462564468383789,13.945682069814765,13.43268106426004,13.696651647639236,852199
2015-05-01,13.71159553527832,13.761400697540338,13.382874992744215,13.61696372386472,522933
2015-05-04,13.62194538116455,13.905840848820437,13.611983731196327,13.721557258271392,360408
2015-05-05,13.343034744262695,13.836115735659872,13.258364551148626,13.66179375281048,433885
2015-05-06,13.253381729125977,13.50241220072786,13.128866493325033,13.452605490064078,344513
2015-05-07,13.113924026489258,13.233457659764817,12.89975857296493,13.113924026489258,344026
2015-05-08,13.372912406921387,13.492447561519425,13.258358846801292,13.303183951953741,308667
2015-05-11,13.607000350952148,13.801244003135828,13.422718346301963,13.422718346301963,325211
2015-05-12,13.482486724853516,13.6020203321264,13.263338182851015,13.6020203321264,294231
2015-05-13,13.64684772491455,13.70661453858039,13.47750739228911,13.572139207832253,233568
2015-05-14,13.82614803314209,13.990508291686004,13.51735081210343,13.80124468350971,401607
2015-05-15,13.63688850402832,13.861014069861259,13.502411623670108,13.811208902184534,293744
2015-05-18,13.841093063354492,13.875958069396043,13.44264553684756,13.547237473255144,339160
2015-05-19,13.577120780944824,13.94568489426136,13.228478427459512,13.771364487947965,494386
2015-05-20,13.895881652832031,14.010435254691872,13.50241412947411,13.626929383061377,371438
2015-05-21,13.78132152557373,13.985525273714584,13.666766437096513,13.930738526443134,487411
2015-05-22,13.651825904846191,13.890894667546227,13.522330646062452,13.78132270448807,280282
2015-05-26,13.348011016845703,13.626924845469034,13.143805699154257,13.567156495865305,527637
2015-05-27,13.616964340209961,13.651827801285572,13.198593562152519,13.372913949247277,323102
2015-05-28,13.477508544921875,13.542255418311075,13.238439728954365,13.542255418311075,446050
2015-05-29,13.552217483520508,13.756422841742596,13.462567252608485,13.512373963687518,549534
2015-06-01,13.497431755065918,13.656810469223036,13.29322792200761,13.63190865262814,412312
2015-06-02,13.796260833740234,13.935716163421006,13.308161786855452,13.502405395166786,413772
2015-06-03,14.120010375976562,14.319234187592896,13.8659997850369,13.8659997850369,453511
2015-06-04,14.035335540771484,14.214635987457832,13.885916961007796,13.980548779553411,296988
2015-06-05,14.075179100036621,14.090119261478625,13.781323566987588,13.975565696890708,353272
2015-06-08,13.641865730285645,14.090118309877548,13.522330579098508,14.090118309877548,382792
2015-06-09,13.552217483520508,13.841093017890126,13.507392368064496,13.621945954516034,700217
2015-06-10,13.960627555847168,14.149891221074334,13.611985178474988,13.736500423312098,459350
2015-06-11,13.850340843200684,14.045839919885578,13.750085184790946,13.970648563782493,336565
2015-06-12,13.850340843200684,13.920519959169187,13.684919859773895,13.800213789404252,357813
2015-06-15,13.409217834472656,13.790190019216713,13.15857787194751,13.790190019216713,638581
2015-06-16,13.760115623474121,13.800218209846927,13.228759067964857,13.359091310563445,529907
2015-06-17,13.629780769348145,13.835305926957677,13.589679736913492,13.800217135873044,550507
2015-06-18,14.010756492614746,14.151114778200636,13.559605081919738,13.684925090536959,671021
2015-06-19,13.94057559967041,14.141088541081343,13.830295420416203,13.965641462016402,1748840
2015-06-22,13.935564994812012,14.095973815967799,13.890450159251099,14.025794665933837,502009
2015-06-23,14.28144645690918,14.301496975125245,13.800218511549579,13.900474204264713,541261
2015-06-24,14.146100044250488,14.281446078781958,14.050856595906764,14.24635573431117,495197
2015-06-25,15.183751106262207,15.554697369930775,14.19623078342263,14.21126906163527,1472127
2015-06-26,15.499555587768555,15.730143540676194,15.123595552933596,15.27397987703108,2556759
2015-06-29,15.329118728637695,15.80533439998369,15.183748216641789,15.414336139230784,980499
2015-06-30,15.068456649780273,15.59981171463492,14.938122841607253,15.489529977327383,846035
2015-07-01,15.183751106262207,15.469479943119953,15.07346936549112,15.228865940900125,740605
2015-07-02,15.098528861999512,15.36921933427605,14.802774083759918,15.203796775900404,465838
2015-07-06,14.82784366607666,15.173725628504226,14.787741072429048,15.008303011264442,556508
2015-07-07,14.78272533416748,14.862930510911026,14.3365861709055,14.697507915434006,397552
2015-07-08,14.186201095581055,14.7426203478394,14.13607248056563,14.532082956245572,1145456
2015-07-09,14.276437759399414,14.512037997903441,14.251373442293687,14.401756243292473,364950
2015-07-10,14.5822114944458,14.817813192306252,14.296482732651176,14.537096671659889,375331
2015-07-13,14.913058280944824,14.928095006054402,14.607277419068211,14.642366212625275,369492
2015-07-14,14.97822093963623,15.013309726899239,14.732593225526848,14.8579132029836,325049
2015-07-15,14.411776542663574,14.973209578388042,14.38671223553648,14.908042690021034,387982
2015-07-16,14.341601371765137,14.527074504228992,14.216281352356026,14.46692139117425,466001
2015-07-17,14.015764236450195,14.406762413783696,13.920520812337708,14.306505198412466,586515
2015-07-20,13.990702629089355,14.075920037925606,13.775152986294827,13.985690387681553,489357
2015-07-21,14.045844078063965,14.331572866660663,13.975664941319396,13.975664941319396,439238
2015-07-22,13.750085830688477,13.985687491967811,13.634791895642296,13.910494581515735,367383
2015-07-23,13.694948196411133,14.085946459882342,13.67990992095588,13.825280433962433,402905
2015-07-24,13.16860580444336,13.725026663553804,13.143541494411522,13.624769423426454,577432
2015-07-27,13.16860580444336,13.28389976960899,12.943030115791526,12.968093650414687,516769
2015-07-28,13.920522689819336,14.14108611207661,13.308962588311225,13.308962588311225,737199
2015-07-29,14.346606254577637,14.517042572163232,13.845327984909666,13.980672419852455,561374
2015-07-30,13.950596809387207,14.57719507597624,13.920520266282427,14.36164703399762,478003
2015-07-31,13.564615249633789,14.351623976973427,13.49443611757282,14.065893656628406,837439
2015-08-03,13.599706649780273,13.880423199877319,13.308964065517664,13.524513719764554,462919
2015-08-04,13.549578666687012,13.895460578075532,13.409220385040747,13.725027294153552,571917
2015-08-05,13.720012664794922,14.126049208427474,13.644821286647163,13.765127491683577,613603
2015-08-06,13.785178184509277,13.980677321000995,13.54957801303951,13.699960771250563,595112
2015-08-07,13.604716300964355,14.005738981419592,13.489422357874329,13.704971971078166,621226
2015-08-10,14.186201095581055,14.306507290310558,13.549576679624908,13.725025281361695,564132
2015-08-11,13.835306167602539,14.000728744837451,13.559603423028292,13.915511335501394,495359
2015-08-12,13.56962776184082,13.820266166289173,13.339038320637103,13.699958429467614,481410
2015-08-13,13.524514198303223,13.634795925574501,13.339041089173072,13.56963057823595,457404
2015-08-14,13.98569107055664,14.090959000981254,13.474385041756486,13.474385041756486,405338
2015-08-17,14.221290588378906,14.321547823365345,13.890446985702386,13.93556181095592,385225
2015-08-18,13.745072364807129,14.171160881668987,13.674894794698075,14.171160881668987,421071
2015-08-19,13.534539222717285,13.75510110998152,13.419245262199137,13.504462672218402,432587
2015-08-20,13.083389282226562,13.78016691318146,13.068351005346527,13.439297236144029,436967
2015-08-21,12.752542495727539,13.013208513772215,12.53699362891151,12.627223278917015,491466
2015-08-24,12.216174125671387,12.917964664234754,12.075815862876992,12.151008010919305,657234
2015-08-25,11.790087699890137,12.727479213062692,11.744972098590676,12.727479213062692,563807
2015-08-26,12.120930671691895,12.166045492331044,11.754996764034713,12.060776802097806,584731
2015-08-27,12.607172012329102,12.632235544036343,12.201134734422505,12.26630162276022,578567
2015-08-28,12.677350997924805,12.91796494642606,12.456788341033425,12.557044023674177,603384
2015-08-31,12.827733993530273,12.897913119327773,12.366556659601402,12.557042747421967,535422
2015-09-01,12.176072120666504,12.652287788500315,12.140982553304104,12.446762625800082,562672
2015-09-02,12.531980514526367,12.592134393192257,12.256277757385893,12.416686549677587,425126
2015-09-03,12.381595611572266,12.90793830849419,12.341493805638933,12.552030419162548,339322
2015-09-04,12.065791130065918,12.376584238206197,12.055766646512438,12.181085872878683,239083
2015-09-08,12.386611938476562,12.456791086876361,12.181087511136807,12.366560642446792,383765
2015-09-09,12.135968208312988,12.622209081291667,12.07581511393671,12.607171583106155,465514
2015-09-10,12.100879669189453,12.251263183633032,11.860265735916295,12.145994490899954,574999
2015-09-11,12.055403709411621,12.181717858660623,11.924037556915794,12.090772421498853,239245
