Price,Close,High,Low,Open,Volume
Ticker,GPK,GPK,GPK,GPK,GPK
Date,,,,,
2015-01-02,11.168047904968262,11.283182702444302,10.995346100900026,11.283182702444302,3331700
2015-01-05,11.209166526794434,11.258509446795905,11.04468881963691,11.077584361068414,3208600
2015-01-06,11.274956703186035,11.332523699990068,11.102254928482425,11.274956703186035,4422600
2015-01-07,11.159823417663574,11.39009300425614,11.143376038216458,11.35719746107029,2640400
2015-01-08,11.529898643493652,11.546346022062938,11.250286149191632,11.266733527760918,2539800
2015-01-09,11.45588493347168,11.562795652764338,11.398317140442295,11.529900107158264,2116500
2015-01-12,11.422991752624512,11.4970061573417,11.348976563615489,11.447663220863575,1862200
2015-01-13,11.439433097839355,11.669701843193277,11.28317950242205,11.513448247775973,2713100
2015-01-14,11.447661399841309,11.49700432847027,11.291406962502275,11.291406962502275,1624200
2015-01-15,11.357202529907227,11.554575877112095,11.291410629880307,11.505232148164895,3528700
2015-01-16,11.497007369995117,11.505231455039523,11.25851439375077,11.299634034680881,2801600
2015-01-20,11.571020126342773,11.719050488753014,11.3818709159668,11.710826405443166,2688300
2015-01-21,11.70259952545166,11.7354958508295,11.497002197589543,11.521674441622924,2216700
2015-01-22,11.891751289367676,11.908198670274583,11.579243209219584,11.801288733650471,2341200
2015-01-23,11.768390655517578,11.957539808854907,11.760166574687734,11.899972811629027,2507700
2015-01-26,12.28649616241455,12.294720243889175,11.908197041789117,12.113794372905296,5278600
2015-01-27,12.048005104064941,12.113796197186625,11.85063182469989,12.105572898765185,3558600
2015-01-28,11.875301361083984,12.154913853613472,11.842405819862373,12.113794231013566,1968100
2015-01-29,12.031558990478516,12.031558990478516,11.784841973134236,11.899976790372707,3125300
2015-01-30,11.908197402954102,12.056227736820682,11.83418302031241,11.990436651611446,2373700
2015-02-02,11.908197402954102,12.0891232794253,11.768391935103175,12.006884815059555,2947200
2015-02-03,12.006887435913086,12.163141101319043,11.949319635570452,11.965767802608854,2650900
2015-02-04,12.080902099609375,12.212485085926502,11.949319897584036,11.990439531789901,6987000
