Price,Close,High,Low,Open,Volume
Ticker,WWD,WWD,WWD,WWD,WWD
Date,,,,,
2015-01-02,45.15745544433594,46.08700368933969,44.67408993142057,46.01263812768572,203300
2015-01-05,44.18141555786133,44.95294210432499,43.9304371709133,44.79491709953065,438200
2015-01-06,43.865394592285156,44.46030864009065,43.45639450874353,44.395236979625146,352300
2015-01-07,44.274383544921875,44.45099643350636,43.85608612885849,44.265086076817624,368400
2015-01-08,44.05129623413086,44.99943598729809,44.0234109180201,44.73916358107612,393800
2015-01-09,42.99160385131836,44.67408735425608,42.93582968329539,44.060585689783174,341700
2015-01-12,41.49503707885742,42.95442768014029,41.41137758692644,42.870768188209304,595000
2015-01-13,40.38888168334961,42.12713632734733,40.25874546505351,41.922634529484306,706400
2015-01-14,40.426063537597656,40.54690228267846,39.92410652497519,40.11001692364417,658500
2015-01-15,39.29200744628906,40.62126181181255,38.12077459123915,39.73819020908818,735100
2015-01-16,39.28271484375,39.63594423778632,38.58555352564837,38.89230620766709,766700
2015-01-20,39.50580978393555,40.04494959598215,38.91089933336411,39.57087789284517,628700
2015-01-21,41.82038497924805,44.153549953412195,40.90942440714533,43.80032056092007,1103500
2015-01-22,42.67555236816406,42.69414375534589,40.900115670661755,42.173595552088344,483000
2015-01-23,42.16431427001953,42.78710997054033,41.550812492903184,42.601203134886454,427600
2015-01-26,42.58260726928711,43.344836562429926,41.41137447039775,42.26656071754898,473000
2015-01-27,42.00627517700195,42.53611728276032,41.699526163852354,41.913321790215875,267700
2015-01-28,41.77389907836914,42.59190257039539,41.59728617895413,42.35951549676995,355900
2015-01-29,42.4152946472168,42.49895414537485,41.41138066932019,41.987699686661344,243800
2015-01-30,41.4671516418457,42.405993896586864,41.42067493445276,41.987696438159425,271500
2015-02-02,42.11782455444336,42.13641594145655,41.0581367703587,41.541502194868066,255000
2015-02-03,43.605106353759766,43.61440027563639,42.173601260498465,42.43387717032916,359200
2015-02-04,42.84288787841797,43.60511731797934,42.7034541935938,43.25188791678513,248700
2015-02-05,43.725955963134766,43.753841279396525,42.96372658711805,43.298364566041606,308300
2015-02-06,44.302268981933594,44.53465604196177,43.40060605432183,43.83749486187724,321100
2015-02-09,44.7298583984375,45.04590492832689,43.716650718434295,44.05128863784012,400700
