Price,Close,High,Low,Open,Volume
Ticker,IHRT,IHRT,IHRT,IHRT,IHRT
Date,,,,,
2019-07-01,15.399999618530273,15.399999618530273,15.274999618530273,15.399999618530273,12300
2019-07-02,15.399999618530273,15.399999618530273,15.399999618530273,15.399999618530273,400
2019-07-03,15.5,15.5,15.5,15.5,200
2019-07-05,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,200
2019-07-08,15.5,15.5,15.5,15.5,1000
2019-07-09,15.600000381469727,15.600000381469727,15.449999809265137,15.449999809265137,31100
2019-07-10,16.829999923706055,17.0,16.0,16.0,1800
2019-07-11,16.5,16.5,16.010000228881836,16.469999313354492,14400
2019-07-12,17.229999542236328,19.0,16.5,16.5,46800
2019-07-15,17.350000381469727,17.399999618530273,17.049999237060547,17.350000381469727,5600
2019-07-16,17.299999237060547,17.350000381469727,17.299999237060547,17.31999969482422,3500
2019-07-17,17.0,17.200000762939453,17.0,17.049999237060547,4500
2019-07-18,16.5,16.510000228881836,15.75,16.450000762939453,1819900
2019-07-19,16.299999237060547,16.844999313354492,16.239999771118164,16.739999771118164,970200
2019-07-22,16.25,16.600000381469727,16.118999481201172,16.440000534057617,81100
2019-07-23,16.350000381469727,16.5,16.25,16.32900047302246,104700
2019-07-24,15.720000267028809,16.440000534057617,15.5,16.260000228881836,36100
2019-07-25,15.619999885559082,15.8100004196167,15.140000343322754,15.8100004196167,44300
2019-07-26,14.739999771118164,15.430000305175781,14.649999618530273,15.430000305175781,77000
2019-07-29,14.25,14.850000381469727,13.800000190734863,14.84000015258789,61200
2019-07-30,14.5,14.899999618530273,14.069999694824219,14.359999656677246,109200
2019-07-31,14.960000038146973,15.039999961853027,14.479999542236328,14.699999809265137,10600
2019-08-01,14.989999771118164,15.59000015258789,14.0,15.329999923706055,34700
2019-08-02,14.75,15.579999923706055,14.479999542236328,15.569999694824219,34800
2019-08-05,14.0,14.585000038146973,13.930000305175781,14.579999923706055,113800
2019-08-06,13.850000381469727,14.399999618530273,13.401000022888184,14.109999656677246,122200
2019-08-07,13.800000190734863,14.0,13.520000457763672,13.859999656677246,217600
2019-08-08,13.0,15.380000114440918,12.869999885559082,13.869999885559082,203800
2019-08-09,12.869999885559082,13.378000259399414,12.725000381469727,12.979999542236328,99500
2019-08-12,13.25,15.390000343322754,13.199999809265137,14.119999885559082,742200
2019-08-13,13.100000381469727,13.899999618530273,13.069999694824219,13.380000114440918,532800
2019-08-14,13.460000038146973,13.585000038146973,13.029999732971191,13.262999534606934,586600
